Order_ID,Order_Date,Ship_Date,Delivery_Date,Customer_ID,Customer_Name,Age,Gender,City,Category,Quantity,Cost_Price,Selling_Price,Discount,Payment_Method,Customer_Rating,Return_Status,Income,Profit,Profit Margin %,Delivery Days,Order Month,Order Year,Revenue
1984,2024-06-07,2024-07-06,2024-07-09,1437, Customer 852 ,44.0,Male,Mumbai,Electronics,,3427,2683,0.1,Cash,5.0,No,20641.0,-744,-27.730152814014165,3 days,June,2024,
1081,2024-09-07,2024-07-10,2024-07-15,516, Customer 931 ,44.0,Male,Kolkata,Electronics,,1444,3288,0.1,Cash,3.0,Yes,21728.0,1844,56.08272506082726,5 days,September,2024,
1157,2024-02-14,2024-02-14,2024-02-18,1106, Customer 844 ,44.0,Male,Kolkata,Electronics,,1210,2010,0.2,UPI,5.0,Yes,,800,39.800995024875625,4 days,February,2024,
3189,2024-12-24,2024-12-25,2024-12-31,633, Customer 1310 ,44.0,Male,Kolkata,Electronics,,1895,4880,0.1,UPI,,No,187624.0,2985,61.16803278688525,6 days,December,2024,
2439,2024-06-26,2024-06-29,2024-07-04,139, Customer 470 ,44.0,Male,Delhi,Electronics,4.0,1084,166,0.0,UPI,,Yes,,-918,-553.0120481927711,5 days,June,2024,664.0
4498,2024-10-16,2024-10-17,2024-10-18,1400, Customer 1308 ,45.0,Male,Kolkata,Electronics,3.0,1396,3215,0.25,UPI,4.0,Yes,63851.0,1819,56.57853810264386,1 days,October,2024,9645.0
2864,2024-02-14,2024-02-14,2024-02-14,128, Customer 1392 ,24.0,Female,Kolkata,Electronics,,2828,3310,0.1,UPI,2.0,Yes,,482,14.561933534743202,0 days,February,2024,
3536,2024-08-08,2024-08-10,2024-08-12,1424, Customer 516 ,31.0,Male,Delhi,Electronics,2.0,2539,1726,0.2,Cash,,No,171155.0,-813,-47.103128621089226,2 days,August,2024,3452.0
2008,2024-06-16,2024-06-19,2024-06-23,802, Customer 1021 ,44.0,Female,Delhi,Clothing,3.0,870,3136,0.0,UPI,1.0,No,143267.0,2266,72.25765306122449,4 days,June,2024,9408.0
3957,2024-01-27,2024-01-30,2024-02-01,1243, Customer 116 ,44.0,Female,Kolkata,Electronics,,474,4571,0.2,UPI,1.0,No,77167.0,4097,89.63027783854737,2 days,January,2024,
2772,2024-02-01,2024-01-03,2024-01-03,886, Customer 499 ,20.0,Male,Kolkata,Electronics,4.0,2201,1629,0.2,UPI,,No,,-572,-35.11356660527931,0 days,February,2024,6516.0
2321,2024-09-26,2024-09-28,2024-10-03,1066, Customer 240 ,44.0,Male,Mumbai,Furniture,4.0,1367,1913,0.0,Card,,Yes,113483.0,546,28.541557762676423,5 days,September,2024,7652.0
1109,2024-02-20,2024-02-23,2024-02-29,613, Customer 538 ,50.0,Male,Kolkata,Electronics,,2237,1596,0.0,UPI,5.0,Yes,,-641,-40.16290726817043,6 days,February,2024,
2650,2024-07-24,2024-07-27,2024-08-03,737, Customer 143 ,54.0,Male,Kolkata,Clothing,3.0,422,1740,0.1,UPI,,Yes,94727.0,1318,75.74712643678161,7 days,July,2024,5220.0
2857,2024-05-07,2024-05-10,2024-05-18,979, Customer 1078 ,44.0,Female,Kolkata,Electronics,4.0,1566,4775,0.2,UPI,5.0,Yes,,3209,67.2041884816754,8 days,May,2024,19100.0
3225,2024-03-09,2024-09-04,,1003, Customer 1378 ,44.0,Male,Kolkata,Furniture,,309,3826,0.25,Card,3.0,No,,3517,91.92368008363826,,March,2024,
3472,2024-11-29,2024-12-02,2024-12-07,1418, Customer 1246 ,44.0,Female,Delhi,Clothing,,1332,572,0.25,Cash,3.0,No,,-760,-132.86713286713288,5 days,November,2024,
4070,2024-06-29,2024-06-30,2024-06-30,999, Customer 61 ,44.0,Male,Mumbai,Electronics,,1907,319,0.1,UPI,4.0,Yes,,-1588,-497.80564263322884,0 days,June,2024,
4031,2024-01-28,2024-01-30,2024-02-02,396, Customer 752 ,44.0,Female,Mumbai,Clothing,4.0,567,3562,0.25,UPI,3.0,No,144391.0,2995,84.08197641774284,3 days,January,2024,14248.0
1940,2024-01-10,2024-10-01,2024-10-06,1251, Customer 854 ,44.0,Male,Mumbai,Electronics,4.0,2077,303,0.2,Card,1.0,No,,-1774,-585.4785478547855,5 days,January,2024,1212.0
3976,2024-04-06,2024-04-07,2024-04-07,613, Customer 882 ,38.0,Male,Kolkata,Electronics,2.0,617,3618,0.0,UPI,,No,,3001,82.94637921503593,0 days,April,2024,7236.0
1628,2024-01-22,2024-01-23,2024-01-28,700, Customer 237 ,55.0,Male,Delhi,Electronics,,3913,491,0.25,UPI,,No,116867.0,-3422,-696.9450101832994,5 days,January,2024,
3678,2024-07-24,2024-07-26,2024-08-01,854, Customer 745 ,44.0,Male,Mumbai,Electronics,,3551,1662,0.1,UPI,,No,53070.0,-1889,-113.65824308062575,6 days,July,2024,
4102,2024-01-19,2024-01-22,2024-01-24,755, Customer 1480 ,30.0,Male,Kolkata,Furniture,4.0,2312,657,0.0,UPI,,Yes,64402.0,-1655,-251.90258751902584,2 days,January,2024,2628.0
2748,2024-01-08,2024-01-11,2024-01-15,128, Customer 442 ,54.0,Male,Delhi,Clothing,3.0,390,311,0.2,UPI,,No,85996.0,-79,-25.401929260450164,4 days,January,2024,933.0
3710,2024-08-27,2024-08-29,2024-08-31,804, Customer 781 ,44.0,Male,Kolkata,Electronics,,1189,1255,0.0,UPI,,Yes,,66,5.2589641434262955,2 days,August,2024,
1820,2024-10-06,2024-06-12,2024-06-17,1075, Customer 172 ,44.0,Male,Mumbai,Electronics,2.0,2792,4207,0.2,UPI,,No,,1415,33.63441882576658,5 days,October,2024,8414.0
3080,2024-02-17,2024-02-19,2024-02-20,1449, Customer 1160 ,44.0,Male,Kolkata,Clothing,,1844,788,0.2,UPI,,No,,-1056,-134.01015228426397,1 days,February,2024,
3214,2024-11-03,2024-03-11,2024-03-11,7, Customer 596 ,44.0,Female,Kolkata,Electronics,,1946,155,0.2,Card,5.0,No,,-1791,-1155.483870967742,0 days,November,2024,
4065,2024-02-18,2024-02-20,2024-02-27,520, Customer 495 ,44.0,Female,Mumbai,Electronics,,483,1855,0.0,Cash,,No,,1372,73.9622641509434,7 days,February,2024,
2047,2024-08-02,,,1500, Customer 818 ,44.0,Male,Delhi,Electronics,,2238,2462,0.2,UPI,2.0,Yes,137501.0,224,9.0982940698619,,August,2024,
1804,2024-08-05,2024-08-07,2024-08-11,1467, Customer 876 ,44.0,Male,Mumbai,Electronics,3.0,695,2404,0.1,UPI,,No,69270.0,1709,71.08985024958403,4 days,August,2024,7212.0
4384,2024-07-21,2024-07-22,2024-07-28,37, Customer 384 ,44.0,Female,Mumbai,Furniture,2.0,2001,3680,0.0,UPI,4.0,No,41159.0,1679,45.625,6 days,July,2024,7360.0
3406,2024-02-19,2024-02-20,2024-02-26,242, Customer 1484 ,44.0,Male,Kolkata,Furniture,,2125,3043,0.0,Cash,,No,,918,30.16759776536313,6 days,February,2024,
2577,2024-08-20,2024-08-20,2024-08-25,96, Customer 247 ,44.0,Female,Delhi,Electronics,,2082,1237,0.2,Card,,No,,-845,-68.3104284559418,5 days,August,2024,
2385,2024-06-22,2024-06-24,2024-07-01,929, Customer 186 ,35.0,Male,Kolkata,Clothing,,1411,453,0.1,Card,3.0,Yes,,-958,-211.47902869757175,7 days,June,2024,
4440,2024-01-13,2024-01-15,2024-01-16,869, Customer 134 ,44.0,Female,Mumbai,Electronics,2.0,3924,4962,0.1,Card,4.0,No,,1038,20.918984280532044,1 days,January,2024,9924.0
2147,2024-12-09,2024-09-14,,1022, Customer 1169 ,44.0,Male,Mumbai,Electronics,,1148,2059,0.1,Cash,2.0,No,,911,44.24477901894123,,December,2024,
2254,2024-10-15,2024-10-16,2024-10-19,247, Customer 1140 ,44.0,Male,Kolkata,Electronics,3.0,2608,2266,0.25,Cash,2.0,Yes,114626.0,-342,-15.092674315975287,3 days,October,2024,6798.0
1612,2024-04-21,2024-04-22,2024-04-21,446, Customer 332 ,44.0,Female,Kolkata,Electronics,5.0,1321,4445,0.0,Cash,4.0,Yes,108478.0,3124,70.28121484814397,-1 days,April,2024,22225.0
3424,2024-04-12,2024-12-07,2024-12-14,1158, Customer 29 ,44.0,Female,Delhi,Clothing,,774,3287,0.2,UPI,1.0,Yes,154441.0,2513,76.45269242470337,7 days,April,2024,
3571,2024-01-03,2024-01-06,2024-01-12,1322, Customer 1376 ,20.0,Female,Kolkata,Clothing,1.0,1124,2151,0.25,UPI,5.0,Yes,,1027,47.745234774523475,6 days,January,2024,2151.0
2679,2024-07-11,2024-07-12,2024-07-18,239, Customer 323 ,44.0,Male,Kolkata,Electronics,,257,4852,0.0,Card,3.0,Yes,,4595,94.70321516900248,6 days,July,2024,
2636,2024-01-30,2024-01-31,2024-02-07,1318, Customer 438 ,44.0,Female,Delhi,Electronics,,1791,1124,0.0,Card,,No,76627.0,-667,-59.34163701067615,7 days,January,2024,
3732,2024-02-19,2024-02-19,2024-02-18,931, Customer 1339 ,18.0,Female,Kolkata,Furniture,,950,1647,0.1,Card,5.0,Yes,156018.0,697,42.319368548876746,-1 days,February,2024,
2022,2024-02-27,2024-02-27,2024-02-28,35, Customer 228 ,54.0,Male,Kolkata,Electronics,,3740,844,0.1,UPI,,No,,-2896,-343.12796208530807,1 days,February,2024,
1654,2024-12-03,2024-03-15,2024-03-22,316, Customer 207 ,44.0,Male,Kolkata,Clothing,5.0,1180,3875,0.0,Card,,Yes,42117.0,2695,69.54838709677419,7 days,December,2024,19375.0
2437,2024-07-15,2024-07-16,2024-07-18,282, Customer 1072 ,44.0,Male,Kolkata,Electronics,,1012,4202,0.2,Cash,,Yes,,3190,75.91623036649214,2 days,July,2024,
1069,2024-07-08,2024-07-11,2024-07-11,20, Customer 73 ,44.0,Male,Mumbai,Furniture,,1013,4280,0.2,Cash,2.0,Yes,,3267,76.33177570093459,0 days,July,2024,
1717,2024-08-08,2024-08-08,2024-08-14,9, Customer 114 ,44.0,Female,Mumbai,Clothing,,2523,1432,0.25,Cash,3.0,Yes,,-1091,-76.18715083798882,6 days,August,2024,
1150,2024-11-29,2024-11-30,2024-11-30,522, Customer 236 ,55.0,Female,Kolkata,Electronics,2.0,1205,4588,0.25,UPI,5.0,Yes,,3383,73.73583260680034,0 days,November,2024,9176.0
3903,2024-09-16,2024-09-16,2024-09-23,682, Customer 653 ,62.0,Male,Mumbai,Electronics,3.0,2284,836,0.0,Cash,,No,168955.0,-1448,-173.20574162679426,7 days,September,2024,2508.0
3724,2024-09-25,2024-09-28,2024-09-27,1381, Customer 637 ,44.0,Female,Kolkata,Electronics,,3760,4169,0.1,UPI,,No,194971.0,409,9.810506116574718,-1 days,September,2024,
3728,2024-02-22,2024-02-22,2024-02-24,626, Customer 1194 ,34.0,Male,Delhi,Electronics,4.0,1503,4949,0.1,UPI,5.0,No,158620.0,3446,69.63022832895534,2 days,February,2024,19796.0
2126,2024-02-10,2024-02-10,2024-02-13,395, Customer 968 ,44.0,Female,Kolkata,Electronics,4.0,3662,2061,0.25,Cash,4.0,Yes,32436.0,-1601,-77.68073750606501,3 days,February,2024,8244.0
4143,2024-01-02,,2024-02-05,449, Customer 780 ,68.0,Male,Kolkata,Electronics,4.0,964,4411,0.1,Card,3.0,No,166374.0,3447,78.14554522783949,,January,2024,17644.0
2548,2024-04-28,2024-04-29,2024-04-29,405, Customer 1354 ,44.0,Male,Mumbai,Electronics,,197,4409,0.1,UPI,4.0,Yes,22108.0,4212,95.53186663642549,0 days,April,2024,
2860,2024-08-07,2024-07-09,2024-07-08,325, Customer 1220 ,44.0,Male,Mumbai,Electronics,,445,4663,0.0,UPI,4.0,Yes,63731.0,4218,90.4567874758739,-1 days,August,2024,
1731,2024-04-16,2024-04-16,2024-04-20,61, Customer 1020 ,44.0,Male,Kolkata,Furniture,1.0,504,4779,0.1,Cash,2.0,Yes,,4275,89.45386064030131,4 days,April,2024,4779.0
3769,2024-12-01,2024-12-02,2024-12-05,525, Customer 105 ,70.0,Female,Kolkata,Clothing,,3702,4473,0.1,Cash,5.0,No,21820.0,771,17.236753856472166,3 days,December,2024,
1839,2024-12-01,2024-12-01,2024-12-06,1093, Customer 772 ,44.0,Female,Kolkata,Furniture,5.0,1138,3362,0.1,Card,,Yes,,2224,66.1511005353956,5 days,December,2024,16810.0
3035,2024-11-01,2024-01-13,,588, Customer 808 ,56.0,Male,Kolkata,Clothing,,2097,3525,0.0,UPI,,No,,1428,40.51063829787234,,November,2024,
1126,2024-11-02,2024-02-12,2024-02-13,1297, Customer 581 ,44.0,Male,Kolkata,Electronics,3.0,1797,2691,0.0,UPI,5.0,No,,894,33.22185061315496,1 days,November,2024,8073.0
1618,2024-11-20,2024-11-20,2024-11-25,244, Customer 705 ,22.0,Female,Mumbai,Electronics,,2845,2503,0.0,UPI,2.0,No,172288.0,-342,-13.663603675589291,5 days,November,2024,
3463,2024-02-22,2024-02-25,2024-02-29,721, Customer 1241 ,44.0,Female,Kolkata,Clothing,5.0,2335,181,0.0,UPI,2.0,Yes,,-2154,-1190.0552486187844,4 days,February,2024,905.0
1500,2024-04-28,2024-05-01,2024-05-07,1349, Customer 512 ,44.0,Female,Delhi,Furniture,3.0,3945,4152,0.0,UPI,,No,98630.0,207,4.985549132947977,6 days,April,2024,12456.0
2395,2024-07-20,2024-07-23,2024-07-25,1216, Customer 1490 ,44.0,Female,Kolkata,Electronics,,738,745,0.1,UPI,4.0,No,28365.0,7,0.9395973154362416,2 days,July,2024,
1911,2024-06-03,,2024-06-11,356, Customer 397 ,44.0,Female,Delhi,Electronics,4.0,3231,3348,0.0,Card,4.0,Yes,157719.0,117,3.494623655913978,,June,2024,13392.0
1955,2024-03-25,2024-03-25,2024-03-31,1333, Customer 568 ,44.0,Male,Kolkata,Electronics,,868,3744,0.1,UPI,,No,,2876,76.81623931623932,6 days,March,2024,
2077,2024-10-14,2024-10-14,2024-10-15,32, Customer 257 ,44.0,Female,Delhi,Electronics,,1926,1279,0.25,Card,,Yes,,-647,-50.58639562157936,1 days,October,2024,
4383,2024-11-20,,2024-11-24,1117, Customer 89 ,44.0,Male,Kolkata,Clothing,,399,2038,0.2,UPI,1.0,No,,1639,80.42198233562316,,November,2024,
2279,2024-05-01,2024-05-04,2024-05-05,753, Customer 52 ,54.0,Male,Delhi,Furniture,,1532,3435,0.2,Cash,3.0,Yes,,1903,55.40029112081514,1 days,May,2024,
3515,2024-04-28,2024-05-01,2024-05-02,613, Customer 329 ,44.0,Male,Kolkata,Electronics,3.0,1052,582,0.1,Cash,,No,171844.0,-470,-80.75601374570446,1 days,April,2024,1746.0
2038,2024-07-04,2024-07-05,2024-07-06,30, Customer 269 ,44.0,Male,Mumbai,Furniture,4.0,1563,3292,0.1,Cash,2.0,Yes,,1729,52.52126366950183,1 days,July,2024,13168.0
2961,2024-10-04,2024-10-06,2024-10-07,1166, Customer 1232 ,44.0,Female,Kolkata,Furniture,,2766,2579,0.1,Cash,4.0,Yes,,-187,-7.250872431174874,1 days,October,2024,
3888,2024-02-29,2024-03-03,2024-03-02,1071, Customer 893 ,68.0,Male,Kolkata,Electronics,,1241,3732,0.25,UPI,1.0,No,,2491,66.7470525187567,-1 days,February,2024,
1347,2024-01-24,,2024-02-01,934, Customer 1310 ,44.0,Male,Kolkata,Electronics,,142,1290,0.2,Cash,,No,,1148,88.9922480620155,,January,2024,
1552,2024-02-24,2024-02-26,2024-03-05,450, Customer 874 ,48.0,Male,Kolkata,Electronics,2.0,3031,2833,0.0,Cash,,Yes,47161.0,-198,-6.989057536180727,8 days,February,2024,5666.0
1272,2024-10-18,2024-10-20,2024-10-27,1177, Customer 883 ,44.0,Female,Mumbai,Clothing,2.0,3518,168,0.0,UPI,5.0,Yes,33622.0,-3350,-1994.047619047619,7 days,October,2024,336.0
4278,2024-12-30,,2025-01-06,180, Customer 1374 ,44.0,Male,Kolkata,Electronics,,676,4146,0.2,UPI,2.0,No,125451.0,3470,83.69512783405693,,December,2024,
2239,2024-07-16,2024-07-19,,890, Customer 953 ,44.0,Male,Delhi,Clothing,,2421,1526,0.0,Cash,3.0,Yes,175582.0,-895,-58.65006553079948,,July,2024,
1207,2024-09-16,2024-09-19,2024-09-25,939, Customer 147 ,44.0,Male,Delhi,Electronics,1.0,348,1127,0.2,Cash,,No,,779,69.12156166814552,6 days,September,2024,1127.0
2855,2024-04-05,2024-05-04,2024-05-03,935, Customer 629 ,44.0,Female,Kolkata,Electronics,,2106,926,0.25,Card,1.0,No,91689.0,-1180,-127.42980561555075,-1 days,April,2024,
3642,2024-10-11,2024-10-13,,696, Customer 753 ,44.0,Male,Kolkata,Electronics,,3420,2210,0.0,UPI,,No,,-1210,-54.75113122171946,,October,2024,
2523,2024-12-17,2024-12-18,2024-12-19,203, Customer 323 ,44.0,Female,Kolkata,Clothing,5.0,1270,3865,0.1,Card,3.0,No,98949.0,2595,67.14100905562742,1 days,December,2024,19325.0
3890,2024-08-15,2024-08-17,2024-08-22,1246, Customer 1227 ,50.0,Male,Mumbai,Electronics,,861,4450,0.0,UPI,,No,144331.0,3589,80.65168539325843,5 days,August,2024,
2755,2024-12-20,2024-12-22,2024-12-25,580, Customer 472 ,44.0,Female,Mumbai,Electronics,4.0,3052,738,0.25,UPI,,No,32399.0,-2314,-313.55013550135504,3 days,December,2024,2952.0
4018,2024-07-11,2024-07-13,2024-07-15,25, Customer 1223 ,44.0,Female,Delhi,Electronics,5.0,3654,3614,0.25,UPI,,Yes,,-40,-1.1068068622025455,2 days,July,2024,18070.0
1674,2024-08-16,2024-08-18,2024-08-25,1275, Customer 1068 ,44.0,Female,Kolkata,Electronics,1.0,1728,4191,0.1,UPI,,No,,2463,58.76879026485325,7 days,August,2024,4191.0
3490,2024-11-02,2024-11-03,2024-11-02,1100, Customer 613 ,44.0,Male,Kolkata,Electronics,,2803,2016,0.25,UPI,1.0,No,199117.0,-787,-39.03769841269841,-1 days,November,2024,
2471,2024-09-29,2024-09-30,2024-09-30,523, Customer 1466 ,44.0,Female,Kolkata,Furniture,,3078,2951,0.2,UPI,1.0,No,27404.0,-127,-4.303625889528973,0 days,September,2024,
1426,2024-09-02,2024-09-04,2024-09-07,1272, Customer 903 ,44.0,Male,Kolkata,Clothing,2.0,1713,3188,0.25,UPI,4.0,Yes,,1475,46.267252195734,3 days,September,2024,6376.0
4212,2024-01-11,2024-01-13,2024-01-17,796, Customer 1182 ,44.0,Female,Delhi,Furniture,,727,1297,0.0,UPI,1.0,No,88777.0,570,43.947571318427144,4 days,January,2024,
3269,2024-09-22,2024-09-24,2024-09-29,747, Customer 826 ,44.0,Female,Kolkata,Electronics,1.0,3269,473,0.1,UPI,4.0,No,,-2796,-591.1205073995771,5 days,September,2024,473.0
3937,2024-10-29,2024-10-31,2024-11-07,1122, Customer 211 ,44.0,Female,Kolkata,Electronics,,3733,1380,0.25,Cash,4.0,No,146931.0,-2353,-170.5072463768116,7 days,October,2024,
1249,2024-09-30,2024-10-03,2024-10-08,150, Customer 369 ,44.0,Male,Delhi,Electronics,2.0,316,3869,0.1,Cash,2.0,Yes,,3553,91.83251486172136,5 days,September,2024,7738.0
1035,2024-01-04,2024-01-06,2024-01-11,645, Customer 290 ,46.0,Female,Kolkata,Electronics,2.0,1802,4295,0.2,UPI,3.0,No,,2493,58.04423748544819,5 days,January,2024,8590.0
2649,2024-06-18,2024-06-21,2024-06-29,759, Customer 194 ,44.0,Female,Kolkata,Electronics,2.0,3983,4225,0.1,UPI,,No,96722.0,242,5.727810650887574,8 days,June,2024,8450.0
1762,2024-07-21,2024-07-21,2024-07-27,58, Customer 334 ,20.0,Female,Mumbai,Electronics,,679,2504,0.1,UPI,,No,37950.0,1825,72.88338658146965,6 days,July,2024,
3967,2024-09-08,2024-09-11,2024-09-10,1083, Customer 623 ,51.0,Male,Mumbai,Electronics,,2607,1882,0.25,UPI,,No,,-725,-38.52284803400637,-1 days,September,2024,
3255,2024-03-02,2024-03-04,2024-03-08,1126, Customer 1212 ,44.0,Male,Mumbai,Electronics,4.0,1482,2653,0.0,UPI,1.0,Yes,166261.0,1171,44.13871089332831,4 days,March,2024,10612.0
4215,2024-08-31,2024-09-03,2024-09-10,135, Customer 13 ,26.0,Male,Kolkata,Clothing,3.0,2397,2952,0.25,UPI,2.0,Yes,106286.0,555,18.80081300813008,7 days,August,2024,8856.0
2069,2024-05-10,2024-05-13,2024-05-18,991, Customer 1356 ,44.0,Female,Kolkata,Electronics,4.0,1671,1940,0.2,Cash,,No,87039.0,269,13.8659793814433,5 days,May,2024,7760.0
1610,2024-03-13,2024-03-13,2024-03-15,1220, Customer 634 ,40.0,Male,Kolkata,Clothing,3.0,2211,3784,0.2,Card,,Yes,,1573,41.56976744186046,2 days,March,2024,11352.0
3545,2024-12-07,,2024-07-22,1150, Customer 985 ,44.0,Male,Mumbai,Electronics,,2298,362,0.25,Cash,3.0,No,155402.0,-1936,-534.8066298342541,,December,2024,
3757,2024-01-16,2024-01-19,2024-01-20,116, Customer 479 ,44.0,Female,Mumbai,Electronics,,1777,4125,0.1,UPI,4.0,No,144330.0,2348,56.921212121212115,1 days,January,2024,
3442,2024-05-06,2024-05-07,2024-05-14,831, Customer 544 ,44.0,Male,Mumbai,Clothing,,268,4549,0.2,UPI,3.0,Yes,,4281,94.10859529566937,7 days,May,2024,
1846,2024-07-06,2024-07-09,2024-07-14,1317, Customer 1011 ,48.0,Female,Mumbai,Furniture,3.0,123,2887,0.25,Card,5.0,No,,2764,95.73952199515068,5 days,July,2024,8661.0
3762,2024-03-15,2024-03-16,2024-03-22,239, Customer 601 ,44.0,Male,Kolkata,Electronics,1.0,948,3195,0.1,UPI,1.0,No,42628.0,2247,70.32863849765259,6 days,March,2024,3195.0
2876,2024-10-20,2024-10-21,2024-10-21,704, Customer 6 ,44.0,Male,Kolkata,Electronics,,3755,2697,0.2,UPI,2.0,No,53920.0,-1058,-39.22877271041899,0 days,October,2024,
1001,2024-06-04,2024-04-08,2024-04-09,494, Customer 1095 ,44.0,Male,Kolkata,Electronics,1.0,3617,4548,0.0,UPI,1.0,Yes,26360.0,931,20.470536499560247,1 days,June,2024,4548.0
1003,2024-03-10,,2024-03-15,512, Customer 1365 ,44.0,Female,Kolkata,Electronics,1.0,137,2606,0.1,Card,4.0,Yes,,2469,94.74290099769762,,March,2024,2606.0
3080,2024-05-20,2024-05-23,2024-05-29,1060, Customer 898 ,44.0,Male,Kolkata,Electronics,,2695,4886,0.1,UPI,5.0,Yes,,2191,44.84240687679083,6 days,May,2024,
4104,2024-02-21,2024-02-22,2024-02-27,1427, Customer 219 ,44.0,Female,Kolkata,Clothing,,769,2494,0.0,UPI,,No,,1725,69.16599839615077,5 days,February,2024,
3289,2024-06-05,2024-06-05,2024-06-10,131, Customer 1444 ,61.0,Female,Kolkata,Clothing,,2313,321,0.25,Cash,1.0,Yes,,-1992,-620.5607476635514,5 days,June,2024,
4283,2024-01-23,2024-01-25,2024-01-30,886, Customer 1480 ,44.0,Male,Kolkata,Furniture,,1609,987,0.25,Card,5.0,No,,-622,-63.0192502532928,5 days,January,2024,
3109,2024-12-20,2024-12-23,2024-12-24,521, Customer 607 ,44.0,Male,Kolkata,Electronics,,125,1692,0.25,UPI,5.0,Yes,,1567,92.61229314420804,1 days,December,2024,
3734,2024-11-10,2024-11-13,2024-11-21,434, Customer 925 ,44.0,Female,Kolkata,Electronics,,582,4915,0.25,Cash,,Yes,,4333,88.1586978636826,8 days,November,2024,
4312,2024-12-08,2024-12-08,2024-12-14,90, Customer 871 ,58.0,Male,Mumbai,Electronics,,3337,4055,0.1,UPI,1.0,No,100674.0,718,17.70653514180025,6 days,December,2024,
3871,2024-11-30,2024-12-02,2024-12-10,904, Customer 1483 ,44.0,Male,Kolkata,Electronics,,3386,672,0.25,UPI,,Yes,,-2714,-403.86904761904765,8 days,November,2024,
2031,2024-06-29,2024-06-30,2024-07-02,226, Customer 1088 ,44.0,Female,Delhi,Electronics,,1211,3409,0.2,UPI,,No,40073.0,2198,64.47638603696099,2 days,June,2024,
1661,2024-08-23,2024-08-23,2024-08-22,739, Customer 265 ,27.0,Male,Kolkata,Electronics,2.0,1197,3135,0.0,Cash,,No,157033.0,1938,61.81818181818181,-1 days,August,2024,6270.0
3683,2024-01-20,2024-01-20,2024-01-26,1160, Customer 773 ,44.0,Male,Kolkata,Electronics,5.0,1889,4457,0.1,UPI,3.0,No,68915.0,2568,57.61723132151671,6 days,January,2024,22285.0
4218,2024-05-12,2024-05-13,2024-05-18,185, Customer 608 ,57.0,Male,Kolkata,Electronics,5.0,3320,236,0.0,Cash,3.0,Yes,,-3084,-1306.7796610169491,5 days,May,2024,1180.0
2772,2024-12-01,2024-12-04,2024-12-08,1303, Customer 847 ,28.0,Male,Kolkata,Electronics,3.0,455,4053,0.25,Cash,,Yes,76386.0,3598,88.77374784110536,4 days,December,2024,12159.0
1253,2024-08-30,2024-08-31,2024-09-05,1455, Customer 1466 ,44.0,Male,Kolkata,Furniture,,485,4134,0.25,Card,,Yes,66523.0,3649,88.26802128688921,5 days,August,2024,
4318,2024-04-18,2024-04-19,2024-04-23,762, Customer 700 ,44.0,Female,Kolkata,Electronics,,629,4119,0.25,UPI,1.0,No,81417.0,3490,84.72930322893907,4 days,April,2024,
2325,2024-09-01,2024-01-11,2024-01-11,840, Customer 1188 ,44.0,Male,Kolkata,Electronics,,2787,4264,0.0,Card,5.0,Yes,73837.0,1477,34.63883677298312,0 days,September,2024,
2106,2024-09-16,2024-09-17,2024-09-16,1324, Customer 302 ,60.0,Male,Kolkata,Electronics,,2464,910,0.1,UPI,,No,26458.0,-1554,-170.76923076923077,-1 days,September,2024,
2890,2024-11-29,2024-12-01,2024-12-06,1042, Customer 566 ,24.0,Female,Mumbai,Electronics,4.0,361,1650,0.1,Card,,No,96007.0,1289,78.12121212121212,5 days,November,2024,6600.0
1782,2024-12-16,,2024-12-21,132, Customer 1139 ,44.0,Female,Kolkata,Electronics,,3958,2118,0.0,Card,,Yes,193733.0,-1840,-86.87440982058547,,December,2024,
3693,2024-10-02,2024-10-02,,269, Customer 909 ,44.0,Male,Delhi,Clothing,,1849,2943,0.1,UPI,,No,139168.0,1094,37.17295276928304,,October,2024,
2072,2024-06-29,2024-06-29,2024-07-02,802, Customer 358 ,66.0,Female,Kolkata,Electronics,,1397,1248,0.2,UPI,,Yes,100434.0,-149,-11.939102564102564,3 days,June,2024,
4237,2024-11-12,2024-11-12,2024-11-19,659, Customer 1022 ,44.0,Male,Kolkata,Furniture,,1162,4501,0.2,Cash,1.0,Yes,27449.0,3339,74.18351477449455,7 days,November,2024,
2124,2024-07-25,2024-07-26,2024-07-30,1116, Customer 17 ,44.0,Female,Kolkata,Electronics,4.0,2152,1969,0.2,Card,,Yes,172531.0,-183,-9.294057897409854,4 days,July,2024,7876.0
